"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Fédération de Russie","RUS","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7105634853635","13.8562796636151","12.1591625938132","16.9179900683416","18.0141618477823","17.7218653235615","19.2077012527972","19.725662030863","16.7130773555059","18.1529737392831","15.9125563777025","16.1626439501499","16.0608694413177","17.3526234661553","18.1741745086029","16.5414996757918","13.736497846133","13.1075687852889","12.8836584663599","13.1509488892978","13.1226869860512","11.9262147833464","","","","",
"Rwanda","RWA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.5488643929866","44.8365925529065","35.7634620113106","","","","","","","","","","","","","","","","","","","","","","22.1595538719153","23.1106213086928","21.5977057738031","20.5896411298022","19.9611333477934","17.1836347431174","16.3920076713841","16.7624892882641","14.4678455086903","14.3151041614998","",
"Asie du Sud","SAS","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.520702537972","14.9151858074231","15.6799935036759","16.415223798567","15.2437099441079","15.0320131752534","14.9669814960975","16.8737490473924","17.9142021327262","17.9333790386366","16.9887130228442","23.2899396984625","24.5069847279792","24.5936516953285","24.5215178414728","23.2145864481078","23.8051449045174","24.8386979135368","20.6081854698453","18.9197308742466","24.4556177206006","24.5686506562992","23.0229318016616","22.98916695444","24.4162131500993","23.8477030478585","24.603785602067","24.7978058296372","20.9925534742199","23.0171441379589","22.4355500503213","20.3154371665602","18.6496984416131","","",
"Arabie saoudite","SAU","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.5218244226229","59.6199659185299","52.9472951929652","52.0651807075818","48.2439475863413","57.5275702641916","58.8007413243516","58.1691834015134","54.27878349754","56.7241869838891","53.7346605702438","53.7823972430326","50.274455014569","48.5496700255056","",
"Soudan","SDN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0108359638975","40.6240842401391","","","","","","","","","","31.1458724715708","31.106567723832","","40.8471344125517","37.7863587112752","31.3623831631934","33.7425393133069","36.8346330090843","","","","","","","","",
"Sénégal","SEN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6169311910658","34.7506269644294","30.5461737708238","33.7835588197353","30.043750934546","34.8341474990417","37.1652245330448","34.6518511166988","37.0545221503506","",
"Singapour","SGP","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","41.285140562249","38.4294649061849","40.2949852507375","40","39.7160068846816","38.2265275707899","39.7727272727273","39.5213255599877","36.8819374369324","35.8553238604909","37.0929597962525","36.8613719560719","35.2040816326531","41.4394765539804","29.7679438747976","22.9918699186992","31.5680473372781","31.5090131945735","31.4214463840399","28.1227745335422","29.550793763793","31.1287045470469","43.9824233053951","38.6553489625438","29.0459267359213","34.2215642733777","30.5936073059361","32.3952788706318","29.3254456054087","27.3775314723591","30.9610137180877","30.6358807907937","31.1117464174677","34.0052258305338","28.2763093886817","32.1370359191066","27.1549012205864","27.0091770301283","30.3934225892765","27.174847924419","28.7189829291151","29.6256482395179","28.6553742526098","23.8387085772076","26.6048521198851","26.5040038932885","24.8336034524537","24.4513685217292","14.2853356164967","20.6663845098812","20.0833757720516","18.7698768434608","",
"Îles Salomon","SLB","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.2835206174605","34.9665013623799","30.9940708387357","31.9565009206731","33.3929842222632","35.1664544062571","34.6647184650458","37.3169206172452","36.3089347779471","36.4416280844937","35.6309251143666","47.3404946252835","","",
"Sierra Leone","SLE","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.245621392462","65.3716626308025","62.625275408169","50.274696062099","43.2096837172979","47.977885159549","41.5376044568245","39.2490446918093","36.5189890975671","39.9158701997367","36.9401070302764","36.0084384476772","38.2632902298851","37.5410484132878","41.3119104071133","41.9675697053589","42.7671513895992","43.7598315192881","43.6149644839079","40.9960550342233","40.9623574026297","41.0105775587475","34.6159302078162","39.0891375628654","40.8368267931185","40.9431425278525","",
"Saint-Marin","SMR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2068965517241","","","","","","","33.9883161086109","36.0013096049512","32.6487522719078","35.4002820072829","36.0188384208284","34.3093353774332","34.2981859577184","33.1837960787549","34.2212758238354","32.6480932237697","31.6363694297292","30.1049085950892","29.3496973545503","29.1805000736668","28.5544556164588","28.4985048209887","26.9617603553254","26.6994674187583","25.0498565395746","24.1890529902441","22.0812645808881","23.464065847787","",
"République fédérale de Somalie","SOM","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.2517512734668","55.628206045342","54.1845500896153","47.2827424805499","","","42.0479100102216","",
"Serbie","SRB","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2989879192784","26.7075324767053","26.231989033158","24.8491140879918","25.5964427476981","25.4268457521734","15.7223249480735","15.0544743600939","14.4724624721455","14.7056008488747","15.0889136389888","16.0509411370821","16.6276134358448","15.6456108815466","16.4996149264334","16.745825122467","","",
"Afrique subsaharienne (hors revenu élevé)","SSA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6916945178519","38.336511543706","39.3077680539283","40.0805183018913","37.7930525199834","37.80001347661","38.1075037189274","38.6616250464846","40.8096942850662","37.7608736164283","39.591309773277","38.6803700321848","37.1652245330448","","","",
"Soudan du Sud","SSD","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afrique subsaharienne","SSF","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7184569406753","36.1371563371655","38.3950024423137","40.0556141537242","37.7863587112752","37.3525123540573","38.055885633284","38.4994908120001","40.1174810812879","37.6299140755145","39.503885107339","37.9240968532445","35.9168718017744","","","",
"Petits états","SST","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8049843332351","","","","32.3520614180779","30.6262956046635","29.6716629483986","29.4093866181536","37.7635351661326","38.2435454360642","36.8619901272357","38.025649203398","37.1361553424086","34.2355706249518","32.9038357171618","33.2763607678149","33.1641234213021","32.5759255154068","33.7022805660105","28.4819070663928","32.4906490913683","25.1451380696551","27.1015651101705","24.4866951184257","28.515089186108","30.7315940588533","30.193040061452","29.6329576225644","30.242441126677","27.8618262906476","26.8999516246882","21.8649691023555","","",
"Sao Tomé-et-Principe","STP","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"République slovaque","SVK","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovénie","SVN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6055734190783","20.7288042483062","18.866316238102","","","","","","","","17.0945432841201","17.3480853730358","17.5258491799513","17.3632838078428","17.4643389591135","17.3978134514729","17.8731759279542","17.8949930154576","17.6892207191654","17.3347066939801","17.6725138926971","14.4843687066843","15.741553606972","15.6128629346047","16.813085411354","17.4976673300695","17.6780660014233","18.1896938503145","17.2634055763057","17.4776386212502","16.8558208932571","16.773040715936","",
"Suède","SWE","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","13.5346756152125","12.7813234800134","11.6476069462092","10.9241706161137","10.3933667566525","9.59688319949113","9.28609412390322","8.57239665687825","8.27446524724596","7.39811912225705","7.08525561681857","6.54638352227367","6.58950027909163","6.00215206151747","6.12627474505099","6.4572131266125","5.97059226448696","6.15223536802429","6.33426888998954","6.14381667325168","5.80236961778886","5.45375158618619","6.07564884260508","7.57777651889272","8.2465440341832","8.44173393367974","7.8236650995373","8.04781794264029","8.73976579005275","9.1185132759526","9.2114840552641","9.54945265988093","9.57506439645536","9.24640166898241","9.37761389442346","9.31446884713237","9.3137951632067","8.90919823863515","8.82514015044747","9.03385939526869","9.25421015643301","9.24396860565432","9.26229931027368","9.18754989660948","9.28759864528676","9.33457901002875","9.28510444272716","9.44083569642214","8.97102220557401","9.2129675189326","9.17143050577796","","",
"Eswatini","SWZ","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.910455985673","47.7390234336097","45.6168018644151","47.3604578084371","50.4728441475072","52.484612193086","52.555293002417","51.8413949019304","53.6105257792345","49.6734602623632","48.0190110187164","55.4010306111363","56.6444729980221","50.0718782932985","","48.9347893086746","46.348217482251","51.5132379811758","50.1768122832562","51.2234606711172","47.0887012936478","46.3561465969079","47.0394500556193","","","",
"Sint Maarten (Dutch part)","SXM","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","31.1815561959654","31.5390045887751","32.0291880142835","31.2690798081116","28.2800982800983","","","","31.9300899084111","30.6964746345658","31.6309429302285","30.5145344318358","30.7908414103104","29.8468004338395","31.8341674557013","36.3276351395947","","","","","43.9211062075924","39.8629414865577","36.426529371139","37.344050654431","","","","","","","","","","","","","","","","",
"République arabe syrienne","SYR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Îles Turques-et-Caïques","TCA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tchad","TCD","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asie de l’Est et Pacifique (BIRD et IDA)","TEA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.779249101802","32.3588142414131","","","","","34.267468852495","35.48689961533","35.74739080359","33.4039376704053","29.5233126066272","28.4661054222838","27.3225266393764","28.0359210456317","27.4766607936583","26.8998504666466","26.3209004189039","25.8417676362012","27.3539663772391","26.0907365553125","27.3299524623388","","",
"Europe et Asie centrale (BIRD et IDA)","TEC","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5575468404515","12.7105634853635","13.8562796636151","14.885145482389","","16.338679397705","15.1564018952498","17.2012347382086","17.5576866120342","17.1595134225017","18.1529737392831","17.4688317685085","17.331253761798","16.765188018479","16.1940661953862","15.7223249480735","15.3197404475923","14.4453765688225","14.8460801678152","15.1428169897578","16.0509411370821","15.8110418342719","15.6456108815466","16.4996149264334","16.745825122467","18.6737988559616","",
"Togo","TGO","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8006515186108","30.7689270057877","29.7614473985319","30.6770697635586","35.2457348624324","40.290503549902","34.3330605821714","37.9028170034036","34.8036280640838","34.2339480232591","39.3107394518474","39.0295331269248","37.3072330276234","45.1234847318801","37.6299140755145","39.678734439215","38.7866015472772","39.9068477015922","30.6452353858296","31.6623797701895","",
"Thaïlande","THA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","32.1732987991523","27.9552836316942","32.9925489516548","30.3996419545072","28.6393700090694","29.5774364342802","26.1900270389235","26.6962879496011","26.1038297537875","34.2312774391543","35.3089634305996","36.706295958349","36.2622666625391","34.9964952881096","36.3610302787724","37.0484135752119","36.7200841631395","38.54644032789","41.3332659338266","41.4310446290493","44.2342652188866","43.8888858858697","41.8637224218539","48.9626847333872","46.5667113824899","42.087192026544","36.3348839133037","31.8536183191759","44.6026982674444","35.801943061783","26.4828050137925","35.1784888112709","33.2243954274973","34.5815564201114","39.9548923238634","37.2421283228198","35.2980252430702","36.0209883287346","40.1086032835904","36.7873192903491","29.5935439499173","27.8641037266053","27.3225266393764","28.0359210456317","27.4766607936583","26.8998504666466","25.9179305154831","25.8417676362012","23.0320903768343","20.0525292185822","21.1787104500599","22.6032314889688","",
"Tadjikistan","TJK","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.83345640638148","9.08976092480052","21.5893253335833","16.8304612713862","","11.1189882939213","9.33035008716205","","","","","","","","","","","","","","","","","22.0538564538248","24.8907356049624","24.8258576502829","",
"Turkménistan","TKM","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Amérique latine et Caraïbes (BIRD et IDA)","TLA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0385020726481","35.3447784473958","31.3834639534961","30.1271604527666","28.3247683364154","25.3631891931576","","","25.4485513758124","24.6895719285884","28.2558183112843","28.5675778057876","34.3455239618379","30.9706823789524","28.215429243302","32.8260572488287","33.0382917283961","34.1017600704117","31.3166690911856","30.8301014036051","29.5808791492296","33.3719075348554","29.2621616690719","29.0986040016616","28.2708060165253","28.699340956575","32.2605513854894","30.8763063297636","32.874326725663","31.6136436352355","30.8144961117489","28.9649441831927","27.9490653436134","24.4987151003819","",
"Timor-Leste","TLS","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.761690746863","18.0066006872939","16.380056892532","17.0006832156684","17.6909051300246","16.78179249848","16.2710994913426","21.8239048835994","21.1443180193363","21.3339624448787","19.531695550215","17.0865878206695","14.7015415482048","","",
"Afrique du Nord et Moyen-Orient (BIRD et IDA)","TMN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1424911303406","28.2277820784536","34.9093581577658","34.9444128666337","","","","","","","","","","","","","","","",
"Tonga","TON","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3557321503245","41.7571631297623","45.4698679856976","43.7876545076626","39.9647370922074","37.9072478794372","38.1879560160611","40.3461204191791","37.6200758114175","37.4829437447082","33.7874427063432","",
"Asie du Sud (BIRD et IDA)","TSA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.520702537972","14.9151858074231","15.6799935036759","16.415223798567","15.2437099441079","15.0320131752534","14.9669814960975","16.8737490473924","17.9142021327262","17.9333790386366","16.9887130228442","23.2899396984625","24.5069847279792","24.5936516953285","24.5215178414728","23.2145864481078","23.8051449045174","24.8386979135368","20.6081854698453","18.9197308742466","24.4556177206006","24.5686506562992","23.0229318016616","22.98916695444","24.4162131500993","23.8477030478585","24.603785602067","24.7978058296372","20.9925534742199","23.0171441379589","22.4355500503213","20.3154371665602","18.6496984416131","","",
"Afrique subsaharienne (BIRD et IDA)","TSS","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7184569406753","36.1371563371655","38.3950024423137","40.0556141537242","37.7863587112752","37.3525123540573","38.055885633284","38.4994908120001","40.1174810812879","37.6299140755145","39.503885107339","37.9240968532445","35.9168718017744","","","",
"Trinité-et-Tobago","TTO","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6291472244949","37.7978653577238","36.9534394292944","32.9711217284681","31.4780549831192","21.7312385823895","26.2562443588529","21.4896831563498","25.5674382361462","24.102061522852","","24.2462344361044","27.1015651101705","24.5121336746922","28.5774237812311","32.2605513854894","30.8763063297636","32.874326725663","32.1341436869829","","","","","",
"Tunisie","TUN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","46.7780429594272","44.561261625556","45.169946332737","35.7386640663091","37.5463872516918","35.9022879752279","34.1199168892847","28.4903381642512","34.9672852086238","31.8835304822566","33.0426488622428","33.1957580968759","31.8944240165214","32.0371855976594","32.6431127012522","32.0792829188234","31.4841389728097","31.075553810412","31.3653360897455","32.8900183538049","34.5644488999103","34.762692759671","36.2713928160725","36.7104828042328","36.8890053728214","40.2380208875473","40.9383386684774","40.277307085918","39.7631914835836","40.3703938605949","40.7014469415303","41.4448245506513","39.6981260238942","38.9608847730988","38.8649832190652","37.8105221215883","34.9093581577658","34.9444128666337","34.6452017845935","34.8453922725295","35.0527653195779","","","","","","","","","","","","",
"Turquie","TUR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","46.4037122969838","45.3720508166969","53.6945812807882","47.0010905125409","48.6626402070751","44.589774078478","48.7795275590551","40.7998461834263","41.3059427732942","37.3199195171026","","32.2802197802198","25.8729294657438","23.931929681112","28.9740908895605","30.6712995135511","29.3506396068575","40.3031299354755","47.4849927895531","46.0802377708815","51.5662416985797","41.7538417538418","35.5936757551759","31.6971391088862","26.8574206874556","26.8434533026713","25.2594431491734","","","","","","","","","","21.0636761310251","20.2344840714142","22.0028829308068","22.904348069012","24.5446193268573","24.0258625509557","24.5967886613907","24.8722439193806","25.0035445045936","21.9120107757068","22.0042983461058","22.4929014928192","23.4897827757278","21.7628588372945","19.2040156052455","20.3935169946909","",
"Tuvalu","TUV","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzanie","TZA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6742866333005","19.6742866333005","20.1448880106345","21.2334096695661","20.5896750351398","19.6597853846454","21.3252739519666","24.6068365171159","20.366647605861","20.9457167905273","21.0167801732614","21.8459503807939","20.6300052363372","16.016200044132","16.7311214684308","17.5298925311652",
"Ouganda","UGA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4309006545147","21.0240578129659","21.8133430979477","20.7899581639442","19.5712711676585","20.8645789113244","19.3671366805806","17.0277567061777","17.3686762371896","",
"Ukraine","UKR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8805047345514","14.9024207188855","16.5147425506936","17.0801701025966","17.5320825391764","15.7095369197441","12.8310561683927","13.074885660929","13.6371720058751","13.0356675924552","12.9066527529746","12.2605295678226","11.6258993731196","11.002255861965","11.5926821463256","10.5633096506149","11.2494097315535","13.645701913393","14.0044694095774","14.9682963505383","16.5951909999074","15.8576961688238","14.9754373625443","33.0788407439233","28.627855150011","",
"Revenu intermédiaire, tranche supérieure","UMC","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9583000249613","","","","","24.9613869884251","","","26.2073007754447","25.6923128125079","23.8433281782004","24.7993137189694","22.0028829308068","23.2894975329755","24.5446193268573","21.0819421398443","20.3992497449004","21.7390151601577","21.1305850560253","21.0453707069539","21.3716981124773","21.826577253606","19.2051507495985","17.4546044453543","19.0682840675069","20.460790881312","",
"Uruguay","URY","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","17.5862068965517","33.641404805915","38.0710659898477","35.9910162829871","35.2898811667267","38.5666347075743","32.3307086614173","32.8077563412007","31.4095330216562","32.2631857470453","31.77379638278","30.673824509441","27.8019545543526","28.3019693654267","23.7647354483811","22.5889915461607","22.9835115358713","22.2685571309425","21.4015946286194","18.9511548655812","17.0751717772536","15.4918032786885","15.8939650310209","16.5110816670682","16.8030083124423","16.1223701663952","15.4236677002957","17.6143395491775","14.9738819710588","23.6274071723824","22.225911642375","20.8993774798036","21.7979771032433","22.3356127253575","22.467051491009","22.6734693484472","23.6747359645047","24.6045794752217","23.0165616829781","23.6244029671823","23.0846342335989","23.0579866345583","23.3956959571892","22.9800969816462","32.6054791417314","25.745304272592","25.1930634850519","25.8238215898937","25.025940762538","24.4335508956042","21.1970078936301","22.2328787615142","",
"États-Unis","USA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","18.5627690415532","17.5153867262535","16.6974269894691","14.9088581357069","13.947574864068","13.5383484440088","13.2774454648551","12.6770196330866","11.5398374814739","11.2687974110417","11.1739801895836","10.7535056597398","10.8802731603779","10.4701920678473","10.3705013358479","10.7046840822147","10.6706984853438","10.4238706553045","10.0607503169751","9.82650345928685","9.71580804566191","9.44565091597285","9.16233658778752","8.86228461052994","8.69812886208562","8.54397652661199","8.48775255204281","8.63810239322808","8.66219716593021","9.75647289375384","10.2860582356088","10.8412456177159","10.9395581388172","10.7995196886294","10.6905441278206","10.5762918038205","10.109483911222","9.89666121268862","10.0144857817811","10.1371717348095","10.2394547754783","10.0564487571078","9.86399671979353","9.72459096365312","9.68522342424181","9.60101713012538","9.48708161387348","9.2337357657645","6.95405625387693","6.64236648073864","7.93636101040609","8.03325036498118","",
"Ouzbékistan","UZB","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.64349685669138","12.3871335988631","9.25522276230957","7.35965429359584","21.0978778899856","18.0292427506408","22.0873913737063","21.3481141294301","",
"Saint-Vincent-et-les Grenadines","VCT","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.9411031370382","49.7296064507899","50.6380984118033","51.054819805439","50.2738594396468","49.0877704575873","48.186566612748","49.884908965737","47.9532183985136","45.1270080685724","46.8798288393393","46.6819705143902","49.6811222169222","51.0830813966187","51.1111984437327","52.4215246636771","53.4655966422478","49.8234594843952","","","","","","","",
"Venezuela","VEN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Îles Vierges britanniques","VGB","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Îles Vierges (EU)","VIR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2697148728487","","","","","53.7969209479329","51.4118191637093","45.7347447073474","56.9442274644587","57.4742664003687","","","","","","","","","","54.5177817962628","51.8290543984009","51.7979852318648","53.3759176207299","53.7622840670799","49.7008399987486","46.4334778310606","42.0668478542398","39.004641406354","48.7467699035796","47.7347158354104","43.3158628567589","48.1773771627642","46.8666289263316","46.0556685283738","",
"Monde","WLD","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1190991521543","20.9469605969176","21.4478424081448","23.0008353144522","22.4427747679597","24.2418287877137","21.4720819622219","22.9150310386401","23.1408610145586","22.9654958054805","23.6128960093583","21.660235854201","23.3956959571892","24.1389587166298","24.1765633128953","23.7847238030566","23.4064215825533","23.6813573587528","21.8928925614851","20.5582253013847","19.0514468990497","","",
"Samoa","WSM","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5909898883414","40.0573339575823","38.768576427421","41.6091679311486","44.8390478365892","48.4909703752223","43.1671304458526","44.0617426305678","45.728428101872","43.6170602926403","47.3017967698254","46.1422435818158","",
"Kosovo","XKX","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yémen, Rép. du","YEM","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
